member_id,organization_id,branch_id,member_number,first_name,last_name,email,membership_status,segment,employment_status,city,state,postal_code,credit_score,risk_score,total_deposits,total_loans,total_relationship_value,annual_income,membership_date,created_at
05de8016-1eb6-467f-a7eb-0731a1b6cbd8,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010181,Ryan,Brown,member10181@example.com,pending,gold,employed,Round Rock,TX,78664,749,41.06,38886.75,207922.62,246809.37,145168.87,1419512095000,1419515560000
d49fdffc-538d-4b83-98f9-6363fa954177,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010182,Anna,Jones,member10182@example.com,active,gold,employed,Salado,TX,76571,700,36.25,36775.7,312699.92,349475.62,141225.38,1452417974000,1452420220000
d2b9f5eb-9c26-4ef7-9d13-2ed51d77214b,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010183,Shirley,Jackson,member10183@example.com,active,platinum,employed,Belton,TX,76513,836,35.29,39268.97,307204.6,346473.57,330552.67,1465368036000,1465369049000
028be316-9d80-4c58-bcea-41fc7931546c,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010184,Sarah,Lopez,member10184@example.com,active,platinum,employed,Temple,TX,76501,791,38.88,171870.4,28735.19,200605.59,303334.83,1728716783000,1728718815000
62526962-c12f-4b42-bd03-ffccd47e63f7,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010185,Kathleen,Thomas,member10185@example.com,inactive,silver,employed,Copperas Cove,TX,76522,719,73.8,38734.3,6286.84,45021.14,89078.4,1577839992000,1577843437000
29947a89-ad56-4830-91a3-391517c8722d,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010186,Elizabeth,Roberts,member10186@example.com,active,gold,employed,Georgetown,TX,78626,739,32.91,42194.01,194270.93,236464.94,125275.94,1517661188000,1517662033000
890f51df-72dd-49c8-a573-799a630ed45d,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010187,Larry,Gomez,member10187@example.com,inactive,silver,self_employed,Harker Heights,TX,76548,718,21.23,39504.98,42133.61,81638.59,78314.42,1396872035000,1396874569000
6ae19a3a-b7c2-457e-a452-21a4333c61ad,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010188,Edward,Martin,member10188@example.com,pending,bronze,retired,Copperas Cove,TX,76522,587,18.48,12225.09,28164.33,40389.42,34156.55,1758213922000,1758215582000
bff7cbe6-7916-4825-8898-a6f44e838fc4,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010189,Brenda,Walker,member10189@example.com,active,new,employed,Copperas Cove,TX,76522,728,73.38,37409.08,29960.66,67369.74,52534.52,1586469881000,1586472209000
1cab25aa-1777-48bb-a3b8-176a4ad46cc9,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010190,Anthony,Hernandez,member10190@example.com,active,bronze,employed,Salado,TX,76571,612,32.43,7981.22,37839.06,45820.28,46529.88,1723163634000,1723164355000
4701b350-c0d2-4199-a1dc-1398ce1c3b37,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010191,Christopher,Gonzalez,member10191@example.com,active,silver,employed,Killeen,TX,76541,641,76.3,39049.49,17398.52,56448.01,95674.77,1749454259000,1749455589000
350ed351-83eb-4665-a3d9-442bfc86e9ad,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010192,Joshua,Perez,member10192@example.com,active,silver,employed,Austin,TX,78701,662,12.52,39864.46,13764.66,53629.12,78005.89,1589289211000,1589290838000
0f9022ac-4a00-4d7a-b99a-bfda0afb7216,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010193,Ronald,Phillips,member10193@example.com,active,silver,employed,Georgetown,TX,78626,678,49.14,14610.21,24485.63,39095.84,70456.6,1530308929000,1530309247000
92307e68-61a4-4c3f-8457-5b00495ad571,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010194,Charles,Moore,member10194@example.com,active,bronze,student,Temple,TX,76501,645,23.77,38743.51,49251.4,87994.91,36486.47,1612008950000,1612009633000
c8473689-f9f3-41bb-9a28-fa9306488c06,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010195,Laura,Harris,member10195@example.com,active,silver,employed,Round Rock,TX,78664,686,64.75,11892.81,43088.78,54981.59,87000.82,1746367478000,1746367863000
c0387772-8064-4b0a-ba33-e4e937a11bb0,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010196,Joshua,Ramirez,member10196@example.com,active,gold,student,Killeen,TX,76541,748,11.49,26857.63,222588.73,249446.36,82545.81,1590884785000,1590884985000
92095b21-5c62-4738-849b-63348a6d5281,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010197,Paul,Gomez,member10197@example.com,inactive,gold,employed,Killeen,TX,76541,775,3.44,49035.67,308064.92,357100.59,157745.66,1449956817000,1449957003000
7efdc592-ccb1-4959-bdac-428fb55cd1b1,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010198,Paul,Baker,member10198@example.com,active,silver,employed,Salado,TX,76571,651,53.61,1148.73,1243.39,2392.12,73389.44,1581346872000,1581349872000
347e8aa2-2efc-4bbf-a1ab-b42bbb3a43ba,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010199,Benjamin,Miller,member10199@example.com,pending,new,student,Harker Heights,TX,76548,718,20.8,19557.0,31837.28,51394.28,76893.64,1438103149000,1438105503000
ac946e4a-4ae5-4fdf-8636-cf9327617a73,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010200,Charles,Nelson,member10200@example.com,active,bronze,student,Temple,TX,76501,584,58.48,29884.59,18640.81,48525.4,51011.59,1728628643000,1728630676000
602b0ac6-5364-445a-bead-4efc0e0c9752,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010201,Samantha,Brown,member10201@example.com,inactive,silver,student,Georgetown,TX,78626,680,53.2,21823.49,15282.43,37105.92,46630.27,1605491915000,1605492439000
ce619e67-dee8-4a3a-8118-46ba8e76252a,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010202,Angela,Nguyen,member10202@example.com,inactive,silver,employed,Belton,TX,76513,641,32.5,45001.8,9188.13,54189.93,52112.3,1766249730000,1766251350000
57555873-4801-415f-8a5f-a258cb759ce8,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010203,Laura,Campbell,member10203@example.com,active,gold,retired,Waco,TX,76701,764,39.79,27228.85,285358.51,312587.36,91078.57,1486769272000,1486770821000
35ad42e3-8d36-477b-b65e-4980eae91665,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010204,Jacob,Rivera,member10204@example.com,active,silver,employed,Salado,TX,76571,696,16.76,46161.98,41947.5,88109.48,51985.64,1677461904000,1677465123000
75c10be7-5e11-46ef-99d3-b1dff5e089a6,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010205,Barbara,Garcia,member10205@example.com,inactive,silver,retired,Temple,TX,76501,720,50.46,41272.31,11636.45,52908.76,72371.54,1697038745000,1697042031000
5f8f2284-5040-4615-987e-5ffe97436439,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010206,Melissa,Young,member10206@example.com,active,new,employed,Waco,TX,76701,672,5.4,15253.19,26531.72,41784.91,48371.53,1605561383000,1605562590000
88073fa3-710a-47f7-b667-687db4414769,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010207,Scott,Robinson,member10207@example.com,active,platinum,student,Waco,TX,76701,795,26.27,201354.93,110514.59,311869.52,308480.3,1528691796000,1528692102000
ec88f6af-3031-4edd-ade4-8662d86940b4,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010208,Brian,Robinson,member10208@example.com,active,new,retired,Killeen,TX,76541,718,78.09,10502.5,15833.51,26336.01,78952.77,1712862160000,1712865290000
4af1564b-34b7-4fe1-8a3d-0893c6b75ea3,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010209,George,Harris,member10209@example.com,inactive,silver,employed,Temple,TX,76501,700,54.62,2781.05,40652.95,43434.0,73889.02,1550130057000,1550132439000
068f24d9-fed1-4ca5-94c0-d3e3272ae7f2,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010210,Laura,Evans,member10210@example.com,inactive,silver,student,Belton,TX,76513,703,24.62,39245.67,18163.44,57409.11,72811.49,1536321222000,1536323970000
fcf3e8b3-6810-4642-bcbf-03a72473aa8f,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010211,Ashley,Davis,member10211@example.com,active,bronze,employed,Belton,TX,76513,626,6.46,12238.83,32271.08,44509.91,46653.89,1764597855000,1764599392000
37ff8e40-195d-4be1-87e3-ba310339a1f4,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010212,Melissa,Gonzalez,member10212@example.com,active,silver,employed,Austin,TX,78701,650,67.2,25612.19,9863.79,35475.98,95554.58,1552019705000,1552020636000
f700ad91-de35-485f-82f5-78e882997dd0,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010213,Emma,Baker,member10213@example.com,active,gold,employed,Harker Heights,TX,76548,733,18.37,45685.21,168336.89,214022.1,106694.77,1665074620000,1665077949000
9e225ebb-686f-4753-9370-bbc10170bb3e,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010214,Anthony,Miller,member10214@example.com,active,platinum,student,Waco,TX,76701,772,33.09,155989.65,10328.96,166318.61,343143.16,1561702544000,1561704453000
1ba4e9cb-e897-4706-b58c-5d6958c0e4af,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010215,Ryan,Mitchell,member10215@example.com,pending,silver,employed,Belton,TX,76513,663,47.56,43921.21,36890.75,80811.96,61113.27,1753308528000,1753310132000
e55f53eb-9118-4709-8036-ec46ec1a7af9,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010216,David,Mitchell,member10216@example.com,active,silver,self_employed,Georgetown,TX,78626,657,60.64,6268.87,21082.56,27351.43,80855.16,1668636820000,1668640202000
6da55012-5e6c-43ce-9c77-c0f493cf61e9,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010217,Amanda,Wilson,member10217@example.com,inactive,silver,employed,Round Rock,TX,78664,646,56.0,22575.89,18249.25,40825.14,62906.28,1767013214000,1767016411000
8a64a850-f1c4-464c-8736-aaed32eaf1f2,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010218,Angela,Martin,member10218@example.com,active,silver,employed,Salado,TX,76571,712,36.39,37468.28,29668.77,67137.05,67834.91,1617979699000,1617981220000
8b6e0f28-a710-47a5-889a-690e79722649,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010219,Edward,Gonzalez,member10219@example.com,active,bronze,employed,Temple,TX,76501,658,22.14,45909.06,11936.45,57845.51,38206.35,1441856118000,1441857873000
3281b8ca-5542-4645-8e8c-3d32cd908004,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010220,Ashley,Thompson,member10220@example.com,active,bronze,self_employed,Salado,TX,76571,625,22.16,9281.18,662.56,9943.74,35405.16,1610206049000,1610209629000
035a0aaa-1ba2-41bd-93fb-ddac3cae7016,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010221,Linda,Hernandez,member10221@example.com,active,silver,employed,Harker Heights,TX,76548,677,74.86,38480.73,46241.35,84722.08,73933.02,1646293736000,1646294714000
7b60c538-4ca6-4df6-bdb7-b5b6829d464c,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010222,William,Lewis,member10222@example.com,active,gold,employed,Belton,TX,76513,700,4.88,28475.43,74589.74,103065.17,117696.29,1472606933000,1472607726000
ee475902-874a-4c83-a761-de6f62379751,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010223,Stephanie,White,member10223@example.com,active,gold,employed,Harker Heights,TX,76548,762,28.28,22003.58,61825.04,83828.62,128261.31,1726949742000,1726949818000
3b4834b1-c123-4034-9cf1-34ff1f35ff7c,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010224,Lisa,Lewis,member10224@example.com,active,gold,retired,Salado,TX,76571,723,23.21,39807.17,141516.3,181323.47,103673.31,1718855710000,1718856658000
4016852a-d71d-4d07-84ba-091a0e70a282,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010225,Susan,Phillips,member10225@example.com,inactive,bronze,employed,Temple,TX,76501,656,38.78,17668.31,41124.29,58792.6,36100.78,1629657457000,1629657897000
08fe02dc-77c0-4c0f-a0b1-03b6a5f82cb6,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010226,Amy,Sanchez,member10226@example.com,active,silver,employed,Round Rock,TX,78664,663,20.55,1447.81,48119.62,49567.43,46670.25,1472760881000,1472762525000
b2bd9b50-aff8-45bd-8571-ae06bd532297,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010227,John,Diaz,member10227@example.com,pending,bronze,student,Georgetown,TX,78626,656,13.53,23295.99,23575.35,46871.34,44657.21,1480293760000,1480294163000
415bef17-7421-4dd0-8e85-321c6118adc6,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010228,Sharon,Ramirez,member10228@example.com,pending,new,student,Killeen,TX,76541,719,21.57,44336.07,5488.28,49824.35,75347.08,1584753317000,1584755880000
c8d87350-4a56-4282-9f6a-fd49c3004b3a,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010229,Brenda,Jackson,member10229@example.com,active,bronze,student,Waco,TX,76701,588,5.13,48572.67,31824.32,80396.99,28149.67,1589467799000,1589468904000
c23e5764-0468-495f-bab2-e24ca37d3245,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010230,Jason,Turner,member10230@example.com,active,gold,employed,Temple,TX,76501,776,29.44,12724.32,300048.34,312772.66,95195.55,1643251329000,1643251366000
0302c185-e067-4021-9b53-5ce25e0903f2,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010231,Joseph,Diaz,member10231@example.com,active,silver,employed,Austin,TX,78701,698,58.02,8903.32,24184.04,33087.36,49543.07,1764355720000,1764358369000
29ca129a-69f2-4cd7-9895-bab11cc6ea8e,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010232,Helen,Garcia,member10232@example.com,active,new,retired,Killeen,TX,76541,653,51.14,22589.87,24057.55,46647.42,56044.56,1605270808000,1605272577000
73cfbbed-66ce-41a3-97ba-7f941628e50e,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010233,Linda,Green,member10233@example.com,active,gold,retired,Georgetown,TX,78626,715,42.65,22689.81,113357.8,136047.61,121679.6,1685283475000,1685286133000
6b2a76b8-5ea3-4445-b31b-884c3f9160b5,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010234,Ryan,Diaz,member10234@example.com,active,bronze,retired,Round Rock,TX,78664,580,42.52,36836.98,28595.33,65432.31,47109.09,1708734061000,1708734257000
d0f2f4bd-ec9a-47c3-bd44-18c854cc6f53,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010235,Mark,Hall,member10235@example.com,active,silver,employed,Copperas Cove,TX,76522,666,75.01,28716.33,33948.65,62664.98,78556.97,1733133316000,1733135571000
bf256301-8b3e-46c7-8075-784ba34084c2,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010236,Dorothy,Mitchell,member10236@example.com,inactive,bronze,student,Austin,TX,78701,636,2.63,41841.23,44798.54,86639.77,47065.56,1632691900000,1632693214000
884dffa0-a696-44c2-a1ba-40840c42a773,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010237,Charles,Garcia,member10237@example.com,pending,silver,employed,Waco,TX,76701,673,20.9,49001.1,32652.09,81653.19,62643.89,1662598626000,1662601626000
b457ee5f-beeb-4fc1-b985-2b1e966c68bd,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010238,Amanda,Johnson,member10238@example.com,active,new,student,Salado,TX,76571,695,24.83,20693.24,33009.88,53703.12,54754.92,1434874697000,1434874947000
62d53d3f-451a-4d28-b425-f6c78771d82c,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010239,Gregory,Anderson,member10239@example.com,active,silver,employed,Salado,TX,76571,704,63.25,41117.61,46728.36,87845.97,47552.42,1737236036000,1737237987000
ec51835e-fe19-4972-89e3-488699bdc857,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010240,Daniel,Jackson,member10240@example.com,active,bronze,retired,Killeen,TX,76541,631,62.66,37165.7,36292.18,73457.88,35646.99,1649207694000,1649209216000
a53d35cb-4960-4320-93e7-0e8a16ecac37,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010241,Mary,Rodriguez,member10241@example.com,active,bronze,employed,Round Rock,TX,78664,597,32.61,27525.07,9025.19,36550.26,32888.26,1425285540000,1425286882000
51252c9d-ab60-4032-a435-46638ac81633,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010242,Gary,Adams,member10242@example.com,active,bronze,employed,Temple,TX,76501,583,41.21,44464.32,46383.64,90847.96,38437.26,1674032001000,1674033467000
bd8a24fb-7d7b-4da7-a3f0-d4b1d1810096,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010243,Katherine,Torres,member10243@example.com,active,new,self_employed,Killeen,TX,76541,620,64.4,24159.9,6782.53,30942.43,37799.27,1489603481000,1489607028000
a4ff99a0-434f-4cc1-a88e-1eddeff78be3,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010244,Brian,Anderson,member10244@example.com,active,silver,employed,Temple,TX,76501,645,54.07,12212.18,45846.66,58058.84,49906.23,1714963401000,1714964524000
773fc8e5-9c4d-48a3-bc4e-56cf063082c8,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010245,Melissa,Jones,member10245@example.com,pending,bronze,employed,Temple,TX,76501,586,63.25,10030.57,16040.24,26070.81,40594.72,1439887707000,1439889716000
bd74d719-7418-4c45-a015-a78e3ea5395c,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010246,Kathleen,Allen,member10246@example.com,active,silver,student,Georgetown,TX,78626,661,42.72,16419.97,4837.87,21257.84,90577.63,1515235181000,1515237750000
f14410eb-5c86-42cd-adc4-94273ce1f0ca,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010247,Joshua,Taylor,member10247@example.com,inactive,silver,employed,Waco,TX,76701,656,43.44,38731.22,24258.99,62990.21,74285.53,1526815446000,1526819004000
9e5c8acb-0fc2-4bc5-8e62-a1de2beddb59,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010248,Laura,Phillips,member10248@example.com,active,bronze,employed,Waco,TX,76701,582,25.67,24286.72,44531.28,68818.0,41564.36,1467186877000,1467188421000
d360f1ae-1bbe-4d93-bd39-9be0009fb540,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010249,Laura,Hill,member10249@example.com,active,bronze,student,Austin,TX,78701,635,70.03,17265.91,14368.03,31633.94,39450.78,1535546430000,1535547995000
4bd6d4f9-8165-4e7c-a5a0-5048a28d4daf,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010250,George,Rivera,member10250@example.com,active,new,employed,Salado,TX,76571,629,45.33,49226.51,3723.81,52950.32,67045.2,1450584072000,1450586168000
20308900-1e03-43fb-8212-c80f2de160b3,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010251,Joseph,Lopez,member10251@example.com,active,silver,student,Temple,TX,76501,718,29.48,37379.83,41975.86,79355.69,66363.45,1605800266000,1605802969000
f7c8b5c4-2d07-4a84-97cc-efbe6d158ea2,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010252,Brenda,Ramirez,member10252@example.com,active,bronze,retired,Killeen,TX,76541,586,39.92,4121.68,17760.3,21881.98,41088.11,1607146356000,1607149303000
431de2b6-086f-4877-be5c-6b564b0144c7,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010253,Scott,Garcia,member10253@example.com,active,silver,employed,Killeen,TX,76541,703,62.82,24430.52,49987.55,74418.07,76685.4,1710661012000,1710661243000
35755352-83fb-4d69-80ac-f1fd8c47356a,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010254,John,Diaz,member10254@example.com,inactive,new,student,Killeen,TX,76541,747,70.43,30359.64,9808.41,40168.05,35832.21,1700795836000,1700799383000
a34c582d-3fdd-4430-acf7-8fdc495882a7,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010255,Emma,Taylor,member10255@example.com,active,bronze,employed,Harker Heights,TX,76548,581,8.35,42859.6,24124.11,66983.71,41438.13,1610061969000,1610063072000
55d52ac4-0f30-4d21-b900-211b7e71e5e4,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010256,Ronald,Diaz,member10256@example.com,active,new,employed,Killeen,TX,76541,731,0.33,3287.69,31128.41,34416.1,44721.08,1571610072000,1571612051000
0e6fa025-b3d0-469c-8147-f5992123c17b,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010257,Raymond,Martinez,member10257@example.com,active,silver,retired,Salado,TX,76571,651,24.84,33322.6,20560.67,53883.27,75112.51,1765015724000,1765016012000
ed5dde91-9db9-4da8-a5b9-ee242fa95b25,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010258,Sandra,Gonzalez,member10258@example.com,active,silver,student,Austin,TX,78701,669,40.54,40040.82,13368.67,53409.49,97421.47,1457501047000,1457501152000
227393e5-c483-47a7-a99a-b1d6122edd57,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010259,Kenneth,Anderson,member10259@example.com,active,bronze,employed,Waco,TX,76701,658,46.64,5163.58,8190.83,13354.41,42529.22,1483232209000,1483232712000
ef99f1e5-0b09-488d-a807-9014dee2bfdf,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010260,Jason,Jackson,member10260@example.com,active,silver,retired,Temple,TX,76501,647,77.19,35625.87,15202.99,50828.86,98007.75,1751196851000,1751197227000
5b94ffb4-7080-4090-8d66-82a4ea881b5d,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010261,Edward,Robinson,member10261@example.com,active,gold,retired,Harker Heights,TX,76548,721,25.73,3995.05,398057.43,402052.48,91182.53,1683257007000,1683259391000
c652811e-35f1-47a2-86de-71b45e943e57,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010262,Joseph,Clark,member10262@example.com,active,new,employed,Round Rock,TX,78664,694,24.88,33271.33,17686.08,50957.41,60086.88,1468977857000,1468979530000
0b8385ae-b621-4da6-b4c7-0af4c8af90da,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010263,Sandra,Ramirez,member10263@example.com,inactive,new,retired,Copperas Cove,TX,76522,693,42.91,25279.84,20380.92,45660.76,33979.66,1438322472000,1438323751000
dc476cfe-754b-4ce6-9f20-0da82a27ca2b,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010264,Michael,Smith,member10264@example.com,active,bronze,student,Round Rock,TX,78664,623,51.68,18777.95,6213.77,24991.72,28463.78,1395606481000,1395609846000
005752b0-722e-4150-9d96-254bf6851adb,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010265,Brandon,Adams,member10265@example.com,inactive,silver,employed,Round Rock,TX,78664,652,64.4,3140.77,35200.62,38341.39,52329.17,1400665799000,1400666036000
71266515-bb47-40e3-99ed-13e1b2f4be7c,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010266,Brenda,Carter,member10266@example.com,active,bronze,employed,Waco,TX,76701,639,29.34,32800.17,3224.9,36025.07,53076.31,1740595038000,1740596174000
c96e07de-decd-4962-87d8-32dacc715bd3,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000002,M010267,Matthew,Nguyen,member10267@example.com,pending,silver,employed,Temple,TX,76501,707,45.31,16726.2,7281.25,24007.45,84179.18,1611368111000,1611371664000
c7f018b7-b6a9-4a66-89e2-faeac98dc537,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010268,Ryan,Nguyen,member10268@example.com,active,silver,student,Georgetown,TX,78626,684,39.4,32873.96,6353.09,39227.05,55636.53,1472391076000,1472391687000
d100a72e-b401-4794-8d29-3c5c303803b3,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000001,M010269,Elizabeth,White,member10269@example.com,active,bronze,self_employed,Round Rock,TX,78664,645,52.39,23678.72,31903.61,55582.33,36640.86,1470749461000,1470750193000
8e50a257-8dcc-4299-9fa4-f2a424da2a2b,a1b2c3d4-e5f6-7890-abcd-ef1234567890,b0001000-0000-0000-0000-000000000003,M010270,Amanda,Johnson,member10270@example.com,active,bronze,employed,Waco,TX,76701,606,0.99,24791.69,32192.15,56983.84,37344.98,1701537064000,1701540238000
